user,item,rating
108827,1704,1
108827,420,1
108950,409,6
108950,957,3
108950,5709,1
108950,411,2
108950,1058,2
108950,5900,1
108950,235,3
108950,1196,1
108950,723,1
108950,657,6
108950,6493,1
108950,2369,1
108950,3729,2
108950,3287,2
109013,2139,1
109013,1071,3
109013,3644,1
109013,5417,2
109013,4604,3
109013,4095,1
109013,5909,1
109014,144,2
109014,1567,2
109014,4807,1
109014,1714,1
109014,4756,1
109084,2656,2
109084,1938,2
109084,645,3
109084,2725,1
109084,87,2
109084,4314,1
109084,240,2
109107,1245,2
109107,2711,1
109107,4949,1
109107,20,6
109107,1217,2
109107,5779,2
109122,2997,1
109122,2976,1
109122,6708,1
109122,4773,3
109135,692,1
109135,465,6
109135,3064,1
109135,537,1
109135,653,4
109135,1191,2
109135,590,4
109135,3256,1
109276,316,2
109276,1593,1
109276,3716,1
109276,938,1
109276,2119,3
109287,447,1
109287,1198,2
109287,2968,1
109287,552,3
109287,3442,2
109287,1152,2
109349,1328,2
109349,376,2
109349,16,3
109349,801,2
109349,259,2
109349,3549,3
109349,2466,1
109349,5554,1
109349,4095,1
109349,3071,1
109349,705,1
109357,2655,2
109357,407,4
109357,1291,6
109357,1882,2
109357,1273,3
109357,2991,2
109388,3116,2
109388,5500,1
109388,800,3
109388,3010,1
109388,985,1
109388,1781,2
109388,41,3
109403,6709,1
109403,1144,1
109403,5752,3
109403,2932,1
109403,5568,1
109427,1041,3
109427,4926,1
109427,3842,1
109427,6710,2
109427,4805,2
109427,1099,1
109427,5019,2
109427,2638,1
109427,6208,2
109427,4863,1
109427,6711,1
109461,741,1
109461,3118,3
109461,2478,2
109461,397,2
109461,742,4
109461,5722,1
109461,958,3
109461,1407,2
109461,6346,1
109461,2396,3
109461,794,2
109461,2433,2
109461,2459,2
109461,5815,2
109461,4797,1
109461,1433,2
109461,888,2
109461,5828,2
109491,5888,1
109491,4360,1
109491,2502,1
109491,880,1
109491,3224,1
109491,2606,1
109491,2140,1
109491,5207,2
109491,3734,2
109491,4884,1
109491,3416,3
109491,265,2
109491,4082,1
109491,4911,1
109491,3386,1
109491,3850,1
109491,5230,2
109502,50,4
109502,1291,2
109502,15,1
109502,1289,3
109502,1219,2
109516,744,2
109516,658,1
109516,1711,2
109516,420,1
109516,6000,2
109516,2115,1
109519,6712,1
109519,6713,2
109519,756,1
109519,2082,2
109519,1099,1
109519,3416,2
109519,3858,2
109519,5736,1
109562,6002,1
109562,6029,1
109562,4343,1
109562,3571,1
109562,999,1
109574,2774,1
109574,4986,1
109574,581,7
109574,486,5
109574,3105,1
109574,464,2
109574,6621,1
109574,915,2
109574,2457,1
109574,2918,3
109574,1521,1
109574,691,1
109574,1756,1
109574,5080,1
109574,2349,1
109574,2291,3
109574,1105,3
109574,3522,2
109574,1632,4
109574,1071,2
109574,3458,2
109574,1718,1
109574,488,1
109574,6714,1
109574,6715,1
109574,2836,1
109574,2217,1
109574,3385,1
109574,5593,1
109574,5465,1
109574,622,1
109574,592,2
109574,2233,1
109574,1891,2
109574,3899,2
109574,1812,1
109574,6490,1
109574,1574,4
109574,1909,3
109574,247,1
109574,5236,2
109574,114,2
109574,739,3
109574,3537,1
109574,6716,2
109605,1156,2
109605,5471,1
109605,5472,2
109605,742,3
109605,3092,3
109605,3661,1
109605,2979,1
109605,5050,1
109605,5521,3
109741,6717,2
109741,5872,1
109741,3020,1
109741,2474,1
109741,2475,2
109741,6102,1
109741,6718,1
109741,6374,2
109741,4961,1
109779,6305,1
109779,533,3
109779,901,2
109779,981,3
109779,6269,1
109779,469,1
109779,2546,1
109779,1268,1
109779,2509,1
109779,983,2
109779,5297,2
109779,2211,1
109779,3973,1
109779,418,3
109779,474,2
109779,5786,2
109779,2692,3
109779,2955,3
109779,4561,1
109779,2956,5
109779,4562,2
109779,2957,3
109779,3975,1
109779,477,2
109779,1246,1
109779,6719,1
109779,3550,3
109779,1987,2
109779,783,2
109779,4838,1
109779,8,2
109779,4321,2
109779,2566,1
109779,6212,1
109783,883,2
109783,2766,2
109783,6546,1
109783,1055,2
109783,3992,1
109783,6407,1
109783,389,1
109864,1999,2
109864,1109,1
109864,2225,3
109864,2194,2
109864,1058,4
109864,70,8
109864,930,3
109864,1205,2
109864,214,4
109864,206,2
109899,1253,3
109899,4221,1
109899,800,4
109899,412,3
109899,1928,1
109899,5433,1
109899,1743,2
109899,6049,1
109899,4325,4
109899,578,1
109899,6153,1
109899,1099,1
109899,3858,3
109899,764,4
109899,3221,2
109899,1905,1
109901,176,2
109901,6028,2
109901,3021,2
109901,1643,3
109901,3448,1
109901,4270,2
109901,1248,1
109901,5009,1
109901,1942,2
109901,1708,2
109901,3420,1
109901,1225,4
109901,5588,1
109901,4110,2
109901,378,1
109901,2064,3
109901,3039,1
109901,1264,2
109901,4570,2
109901,4560,1
109901,4571,3
109901,418,2
109901,1377,3
109901,474,2
109901,1612,1
109901,4585,1
109901,2215,4
109901,620,2
109901,1759,1
109901,3586,2
109901,2692,1
109901,1242,2
109901,4573,2
109901,2217,3
109901,2037,1
109901,2856,1
109901,5864,2
109901,1964,1
109901,5434,2
109901,3397,2
109901,715,1
109901,3144,1
109901,5306,2
109901,1617,2
109901,1493,2
109901,2579,2
109901,3078,1
109901,5023,2
109901,5222,2
109901,1380,2
109901,637,2
109901,1910,3
109901,781,5
109901,676,1
109901,1804,1
109901,5601,1
109955,3142,1
109955,3244,1
109955,626,1
109955,6621,3
109955,396,2
109955,6720,2
109955,5150,1
109955,2480,2
109955,4397,1
109955,5370,2
109955,1422,2
109955,2912,3
109955,1249,2
109955,3722,1
109955,3930,2
109955,76,1
109955,6721,2
109955,6722,1
109955,2900,1
109955,802,1
109955,5596,2
109955,6247,1
109955,6248,2
109955,4455,3
109955,4264,1
109955,4399,2
109955,6356,2
109955,2298,1
109955,5713,1
109955,3222,1
109955,3931,1
109955,4055,1
110029,1167,1
110029,1284,3
110029,5939,3
110029,5633,1
110029,274,5
110029,6723,2
110029,668,2
110029,669,2
110029,2961,4
110029,380,3
110029,801,3
110029,259,3
110029,6724,1
110029,4619,1
110029,281,1
110029,4551,1
110029,671,1
110029,2542,2
110029,3226,2
110029,2007,3
110029,157,3
110029,3864,1
110029,5008,1
110029,3895,2
110029,6507,1
110040,5781,1
110040,1309,2
110040,1236,2
110040,365,2
110040,937,2
110040,232,1
110076,4252,1
110076,2223,2
110076,170,4
110076,1367,1
110076,594,1
110110,2581,1
110110,6725,2
110110,5777,1
110110,4872,1
110110,2840,3
110110,3727,2
110110,6329,1
110110,4055,1
110112,1508,3
110112,3940,2
110112,3564,3
110112,3941,1
110112,338,4
110112,2127,2
110112,782,1
110112,978,3
110160,2044,3
110160,126,2
110160,261,1
110160,733,1
110160,2347,3
110160,2553,2
110160,3298,1
110165,2183,3
110165,486,6
110165,405,3
110165,6440,1
110165,50,6
110165,905,2
110165,2646,1
110165,434,6
110165,3442,1
110208,4943,3
110208,864,1
110208,800,3
110208,2063,2
110208,1778,1
110208,1676,1
110208,991,1
110214,1510,1
110214,6664,2
110214,5544,1
110214,5559,2
110214,2821,2
110214,5667,1
110214,1799,1
110214,5625,2
110214,2563,2
110214,3979,3
110308,1461,2
110308,3621,2
110308,5545,1
110308,6194,2
110308,4395,2
110317,6727,1
110317,1387,3
110317,1031,1
110317,5863,1
110317,246,2
110317,2310,2
110317,3215,1
110317,3005,1
110361,5746,1
110361,207,4
110361,6495,1
110361,4416,1
110361,879,2
110361,1651,2
110361,6057,2
110361,6416,3
110361,1056,1
110361,3007,1
110361,744,4
110361,6691,2
110361,6426,2
110361,3984,1
110361,6601,2
110361,144,2
110361,5991,1
110361,5936,2
110361,954,3
110361,4829,2
110361,978,3
110373,3255,1
110373,487,1
110373,3347,2
110373,6045,2
110373,274,6
110373,1707,1
110373,5720,2
110373,5030,1
110373,74,2
110373,2627,1
110373,2080,4
110373,1995,2
110373,6046,2
110373,1045,3
110373,1743,4
110373,414,5
110373,974,2
110373,452,2
110373,3548,3
110373,3549,2
110373,6132,1
110373,2022,3
110373,5721,2
110373,3258,2
110373,736,2
110373,6039,1
110373,4807,1
110373,456,2
110373,6300,2
110382,428,2
110382,429,1
110382,6348,1
110382,208,1
110382,1941,3
110382,233,2
110382,274,6
110382,634,3
110382,2947,1
110382,2345,2
110382,4135,1
110382,298,1
110440,316,2
110440,1267,1
110440,3271,2
110440,140,2
110440,357,2
110440,5335,2
110440,1564,2
110440,3405,1
110440,1064,4
110440,1071,4
110440,6439,1
110440,590,5
110440,5384,1
110440,521,1
110440,4054,2
110440,1844,1
110440,791,1
110483,2282,2
110483,4638,2
110483,1732,1
110483,922,2
110483,2284,1
110483,6728,1
110483,6729,3
110483,2385,1
110483,355,1
110483,4833,1
110483,2285,1
110483,1944,1
110483,823,1
110483,2737,2
110483,5370,2
110483,885,3
110483,6730,1
110483,3250,3
110483,2124,3
110483,4389,1
110483,2125,2
110483,4599,1
110483,2126,2
110483,1345,1
110483,4287,1
110483,4642,2
110483,6166,2
110483,1160,2
110483,3987,1
110483,5752,1
110483,3897,2
110483,2976,1
110483,827,2
110483,2257,1
110483,222,1
110483,5545,1
110483,6731,1
110483,5085,3
110483,1539,3
110483,2399,2
110483,3173,2
110483,990,1
110483,5118,2
110483,2472,2
110483,4290,1
110483,3993,1
110483,4909,1
110483,6409,1
110483,3382,1
110483,3383,1
110483,6293,1
110493,2278,2
110493,729,2
110493,3355,1
110493,442,3
110493,3816,2
110558,947,4
110558,70,6
110558,997,4
110558,5929,1
110558,1625,4
110558,5336,3
110558,3748,1
110558,605,3
110558,1152,2
110609,6709,2
110609,320,3
110609,6221,1
110609,1411,2
110609,20,5
110700,785,3
110700,775,1
110700,981,5
110700,776,2
110700,4061,3
110700,720,2
110700,777,4
110746,35,1
110746,4418,2
110746,6516,2
110746,657,4
110746,4214,1
110746,1266,1
110746,4553,2
110746,6732,2
110746,3539,3
110887,5922,2
110887,5218,1
110887,5184,1
110887,1186,5
110887,449,2
110887,5916,1
110887,432,3
110887,578,1
110887,4433,1
110887,310,2
110887,2085,3
110887,5325,1
110887,3368,3
110912,428,3
110912,1247,3
110912,1554,3
110912,883,4
110912,3116,1
110912,581,7
110912,1731,2
110912,486,3
110912,2557,1
110912,4885,2
110912,407,3
110912,1109,1
110912,50,7
110912,884,1
110912,134,1
110912,1259,2
110912,2010,3
110912,1056,2
110912,243,5
110912,1292,3
110912,1387,2
110912,233,2
110912,4252,2
110912,1428,4
110912,1094,3
110912,1916,1
110912,6733,2
110912,3505,2
110912,6425,2
110912,1190,3
110912,1519,1
110912,4618,2
110912,235,4
110912,2662,1
110912,1491,2
110912,3896,2
110912,431,3
110912,29,2
110912,2573,1
110912,471,3
110912,473,2
110912,362,3
110912,414,3
110912,4712,1
110912,1447,3
110912,379,4
110912,1855,2
110912,6734,3
110912,730,2
110912,1569,1
110912,5657,1
110912,1984,2
110912,608,2
110912,2857,3
110912,3300,1
110912,2372,2
110912,1835,1
110912,516,1
110912,174,4
110912,5783,1
110912,1315,2
110912,5589,1
110912,2077,2
110912,31,1
110912,127,5
110912,1891,2
110912,1212,2
110912,717,2
110912,6360,1
110912,6200,2
110912,240,1
110912,6623,2
110912,637,1
110912,1671,1
110912,781,2
110912,4483,1
110912,352,1
110912,54,2
110912,157,3
110912,1550,1
110912,404,3
110912,1083,1
111133,235,5
111133,5759,2
111133,3944,1
111133,2552,2
111133,500,1
111133,2383,2
111133,6735,1
111133,133,2
111133,1219,2
111133,2827,1
111166,341,2
111166,3290,3
111166,3507,1
111166,6590,1
111166,4054,3
111174,1554,2
111174,492,2
111174,3913,2
111174,61,4
111174,274,7
111174,2223,1
111174,194,2
111174,742,4
111174,684,2
111174,1512,2
111174,3373,2
111174,1225,2
111174,1522,1
111174,2683,2
111174,3074,2
111174,69,1
111174,4071,1
111174,1491,2
111174,619,3
111174,4122,1
111174,6371,1
111174,4201,3
111174,3898,1
111174,1354,1
111174,3022,2
111174,2316,1
111174,3639,1
111174,1207,1
111174,6389,1
111190,6285,1
111190,50,6
111190,391,2
111190,1823,3
111190,3053,1
111190,3957,1
111190,1631,4
111190,669,3
111190,3286,1
111190,4528,1
111190,3401,1
111190,3354,2
111190,4529,1
111190,711,2
111190,4154,3
111190,2027,2
111190,4967,2
111190,4903,3
111190,1740,1
111190,1410,2
111190,1781,2
111190,3885,1
111190,2621,2
111190,6429,2
111190,4694,3
111241,487,1
111241,1783,1
111241,393,2
111241,960,3
111241,3570,2
111241,77,2
111241,4981,2
111241,41,5
111241,1052,1
111261,3842,3
111261,70,9
111261,2806,3
111261,5764,1
111261,339,4
111261,764,1
111261,3016,1
111286,1731,4
111286,457,3
111286,584,1
111286,303,1
111286,1651,3
111286,3373,3
111286,1058,4
111286,5901,1
111286,1491,3
111286,4259,2
111286,2119,2
111286,1289,4
111286,5451,1
111390,1659,3
111390,3506,2
111390,4573,1
111390,3314,1
111390,232,3
111390,4315,1
111438,5602,1
111438,931,1
111438,1738,1
111438,6685,1
111536,1094,1
111536,1631,2
111536,451,4
111536,84,2
111536,4022,3
111578,1007,1
111578,4919,2
111578,879,2
111578,2918,2
111578,5860,2
111578,2282,2
111578,3091,1
111578,2285,1
111578,5948,2
111578,70,9
111578,189,2
111578,3474,1
111578,2690,1
111578,3711,1
111578,5801,1
111578,78,2
111578,2233,1
111578,5082,3
111578,192,5
111578,6736,1
111578,841,1
111634,6737,1
111634,2961,3
111634,4989,3
111634,1036,2
111634,382,1
111634,1602,4
111637,4867,2
111637,3632,2
111637,6090,2
111637,1328,5
111637,2324,3
111637,721,2
111637,4048,1
111637,1810,1
111637,3374,2
111637,1194,2
111637,1901,2
111637,210,1
111637,2914,1
111637,1550,1
111637,1818,1
111637,1989,2
111637,404,3
111733,3710,2
111733,3059,3
111733,367,1
111733,764,2
111733,2795,2
111816,3908,1
111816,512,2
111816,1062,3
111816,4302,2
111816,576,1
111816,2423,1
111816,4264,1
111816,1906,2
111847,4076,2
111847,3688,3
111847,6738,1
111847,5869,1
111847,3413,2
111847,2070,2
111847,2825,1
111847,3414,1
111847,5350,2
111847,4884,1
111847,5393,2
111847,1047,1
111847,2342,1
111847,173,1
111847,2769,2
111847,3751,1
111847,751,1
111847,1800,2
111847,3198,1
111847,2516,2
111847,3333,2
111847,4310,1
111847,2043,1
111847,5570,1
111888,3590,1
111888,1428,3
111888,1429,2
111888,6633,1
111888,4147,2
111924,4384,1
111924,6739,1
111924,4540,1
111924,1339,1
111924,4651,2
111924,4146,4
111924,3071,1
111924,1303,2
111938,2384,1
111938,4600,1
111938,6180,1
111938,5569,1
111938,3903,2
111944,866,3
111944,6230,2
111944,774,4
111944,1404,1
111944,5635,2
111944,6634,1
111944,6534,1
111944,6020,2
111944,2500,1
111944,3830,1
111944,2501,2
111944,2502,2
111944,2546,1
111944,400,1
111944,2217,3
111944,478,3
111944,4504,2
111944,3550,2
111944,5109,3
111944,2400,2
111944,1678,2
111944,3382,1
111944,851,2
111944,3383,1
111947,2556,2
111947,4280,1
111947,1117,2
111947,3049,2
111947,72,2
111947,2819,2
111947,6740,3
111947,1104,2
111947,2210,1
111947,5133,2
111947,1529,1
111947,3556,2
111947,6528,2
111947,5667,2
111947,174,3
111947,3057,1
111947,6741,2
111947,4683,2
111947,5405,1
112026,446,5
112026,124,10
112026,3696,1
112026,4231,2
112026,3082,1
112026,972,3
112026,258,2
112026,1627,1
112026,1451,2
112026,5961,1
112026,2407,1
112026,1617,1
112026,6080,1
112026,614,4
112026,1574,3
112026,6401,1
112026,6574,1
112026,1761,4
112083,4492,1
112083,407,2
112083,124,9
112083,573,1
112083,2394,1
112083,2690,3
112083,414,6
112083,1703,2
112083,477,4
112083,478,2
112083,4131,2
112083,284,2
112083,876,1
112083,5883,1
112083,4376,1
112083,192,5
112083,240,3
112088,1631,3
112088,2912,4
112088,1249,2
112088,1686,4
112088,1237,3
112088,404,3
112093,5488,1
112093,503,1
112093,274,4
112093,3721,2
112093,3722,2
112093,3723,2
112093,169,4
112093,997,2
112093,3378,2
112093,5438,1
112093,590,4
112093,4507,1
112093,803,3
112093,4167,3
112093,1536,3
112093,1838,2
112093,1839,1
112093,1323,1
112093,1278,3
112093,3003,1
112109,1001,1
112109,5551,1
112109,3321,3
112109,6118,1
112109,4925,3
112109,3944,1
112148,1893,2
112148,558,1
112148,5565,1
112148,1058,4
112148,2524,3
112148,5936,2
112173,981,3
112173,3770,1
112173,3133,2
112173,74,1
112173,2334,3
112199,6620,1
112199,902,3
112199,167,2
112199,3735,1
112199,3463,2
112199,6353,1
112199,5138,1
112240,4486,2
112240,6742,2
112240,5885,1
112240,1160,1
112240,5754,2
112298,5056,2
112298,1178,1
112298,5730,2
112298,590,4
112298,1355,2
112298,3964,2
112298,611,4
112298,5164,2
112298,1154,2
112298,2991,1
112298,3658,1
112401,5585,1
112401,4127,2
112401,2586,2
112401,469,2
112401,253,2
112401,886,4
112401,3547,1
112401,6319,1
112401,1477,3
112401,1574,6
112401,954,2
112402,502,1
112402,5382,2
112402,2016,1
112402,6305,2
112402,2018,1
112402,809,3
112402,3520,3
112402,3680,1
112408,532,4
112408,5332,3
112408,4633,2
112408,141,2
112408,4945,1
112408,3564,2
112408,4799,1
112408,3756,1
112408,3204,2
112408,781,3
112507,4165,2
112507,5072,2
112507,3125,3
112507,500,2
112507,206,2
112512,3913,2
112512,533,5
112512,4387,3
112512,743,1
112512,5649,1
112512,5617,1
112512,6398,2
112541,250,1
112541,1253,3
112541,2894,3
112541,4688,2
112541,4908,2
112541,1773,3
112541,4361,2
112541,2079,1
112541,5882,2
112541,3135,1
112541,5344,1
112541,196,1
112541,4154,1
112541,3963,1
112541,4652,1
112541,91,1
112541,6205,1
112541,149,1
112559,1253,2
112559,533,3
112559,6581,1
112559,3455,3
112559,2336,2
112559,3735,1
112559,1626,3
112559,2793,2
112559,5323,3
112559,3862,1
112559,4551,2
112559,2173,3
112559,186,2
112590,777,1
112590,453,1
112590,4345,1
112590,711,1
112590,3910,3
112590,380,2
112590,1096,1
112590,3290,3
112598,581,6
112598,486,5
112598,1559,3
112598,338,3
112598,292,2
112598,434,6
112598,685,3
112672,2408,1
112672,207,2
112672,2924,1
112672,6550,1
112672,3295,1
112672,938,1
112672,1411,3
112672,3366,1
112672,2701,1
112672,4591,2
112761,4721,1
112761,3857,1
112761,4039,1
112761,4927,2
112761,6710,2
112761,3772,1
112761,1744,3
112761,3858,4
112761,4394,1
112761,767,1
112761,2618,1
112761,3386,1
112761,6254,1
112761,5938,1
112761,5008,1
112761,6479,2
112765,4705,2
112765,883,3
112765,3913,1
112765,2080,5
112765,1071,4
112765,4030,2
112818,1942,2
112818,1011,2
112818,1407,2
112818,442,3
112818,657,6
112818,41,5
112818,625,1
112845,5664,2
112845,2334,1
112845,3570,3
112845,5444,2
112845,2080,4
112845,450,2
112845,5122,1
112845,1852,2
112845,1729,2
112845,262,2
112845,3180,2
112881,1630,5
112881,5391,1
112881,457,3
112881,5353,2
112881,2208,3
112881,1698,1
112881,5673,1
112881,880,2
112881,2912,3
112881,6743,1
112881,3462,1
112881,6318,1
112881,1788,4
112881,285,3
112881,4750,1
112881,6575,1
112914,272,3
112914,2215,2
112914,4925,2
112914,670,2
112914,3078,1
112914,6744,2
112914,4879,1
112953,5858,1
112953,1171,2
112953,4735,1
112953,6441,2
112953,2881,3
112953,748,2
112953,6745,2
112953,629,1
112953,1749,1
112953,478,2
112953,6746,1
112953,1677,1
112953,2713,2
112953,552,5
112953,4197,1
112953,1084,1
112953,1153,1
112953,1991,2
112953,6268,2
112979,4398,2
112979,4218,3
112979,1099,1
112979,120,2
112979,3160,2
113030,3768,1
113030,1077,2
113030,3703,1
113030,1171,2
113030,5339,3
113030,1144,2
113030,124,9
113030,533,7
113030,1897,4
113030,4497,1
113030,1891,1
113030,2933,2
113030,1705,1
113030,3798,1
113030,1671,2
113030,1549,1
113030,5497,3
113030,3717,2
113030,1083,1
113259,2781,2
113259,3910,1
113259,2345,1
113259,214,2
113259,3234,2
113270,57,2
113270,3409,2
113270,6631,1
113270,446,3
113270,3714,2
113270,693,3
113270,207,2
113270,405,2
113270,6747,1
113270,4885,2
113270,406,2
113270,316,1
113270,2031,3
113270,1498,1
113270,1499,1
113270,1500,4
113270,4811,1
113270,124,9
113270,1293,1
113270,1294,1
113270,1700,1
113270,4689,1
113270,536,1
113270,1135,1
113270,684,1
113270,2044,3
113270,1512,3
113270,1513,1
113270,1559,2
113270,1809,1
113270,2480,2
113270,6550,1
113270,6279,1
113270,2361,2
113270,1190,4
113270,2503,3
113270,1261,3
113270,1309,2
113270,449,1
113270,6675,1
113270,4882,2
113270,543,3
113270,1003,2
113270,546,2
113270,51,4
113270,6371,1
113270,657,5
113270,3523,3
113270,4873,1
113270,608,3
113270,2857,2
113270,2859,1
113270,3300,3
113270,3948,3
113270,4214,2
113270,3180,4
113270,2578,2
113270,5268,1
113270,3693,2
113270,6484,1
113270,1416,1
113270,614,6
113270,716,1
113270,6623,2
113270,2024,1
113270,665,2
113270,3482,1
113270,4984,2
113270,6252,2
113270,1289,2
113270,1074,1
113270,5606,2
113270,5270,1
113270,157,4
113270,404,4
113279,1185,2
113279,2176,1
113279,474,1
113279,5034,2
113279,662,2
113279,2905,1
113292,446,2
113292,6495,1
113292,1512,5
113292,1276,1
113292,89,3
113334,5564,3
113334,6604,1
113334,2032,1
113334,3291,1
113334,2122,1
113334,1044,1
113334,356,1
113334,5333,1
113334,3767,1
113334,1045,3
113334,3321,2
113334,4470,1
113334,983,2
113334,1883,2
113334,6199,1
113334,5242,3
113334,4455,1
113334,3099,1
113334,3016,1
113334,5513,1
113334,4808,3
113334,2516,1
113334,1379,1
113334,1803,2
113334,4533,1
113334,5870,1
113364,806,1
113364,2465,1
113364,809,4
113364,1291,5
113364,606,1
113364,102,1
113364,4440,2
113435,59,3
113435,6532,1
113435,5275,1
113435,1858,1
113435,1660,2
113435,2019,1
113435,3978,2
113435,610,1
113435,1416,1
113435,6684,1
113435,5557,1
113435,5877,2
113435,156,1
113475,1391,2
113475,5709,2
113475,45,2
113475,3494,2
113475,2970,1
113519,1107,2
113519,2655,2
113519,925,2
113519,890,2
113519,695,2
113519,649,3
113519,406,1
113519,303,1
113519,2188,1
113519,458,1
113519,60,2
113519,50,5
113519,6703,1
113519,124,10
113519,1179,1
113519,1512,2
113519,2973,2
113519,4737,1
113519,2415,1
113519,4222,2
113519,6492,1
113519,1785,2
113519,5193,2
113519,1773,3
113519,1186,2
113519,2279,1
113519,4356,1
113519,1422,2
113519,1561,1
113519,1900,1
113519,746,1
113519,603,1
113519,2787,2
113519,905,1
113519,6748,1
113519,5335,1
113519,934,4
113519,1035,1
113519,657,5
113519,6158,1
113519,749,1
113519,3685,1
113519,590,5
113519,87,2
113519,6073,2
113519,5555,2
113519,421,2
113519,3998,1
113519,6749,1
113519,2319,1
113519,5082,3
113519,1416,1
113519,614,5
113519,192,7
113519,861,1
113519,5487,2
113519,2669,1
113519,240,3
113519,4267,2
113519,2093,2
113519,285,6
113519,6750,1
113519,1961,2
113519,2745,1
113519,456,2
113519,2799,1
113519,1218,1
113519,6716,1
113531,1720,1
113531,316,2
113531,3212,2
113531,289,1
113531,494,1
113531,1445,2
113531,1593,1
113531,451,6
113531,323,1
113531,1855,4
113531,4214,2
113531,3816,2
113602,4015,1
113602,4228,2
113602,5966,2
113602,894,2
113602,4933,1
113624,446,2
113624,5395,1
113624,3647,1
113624,5420,1
113624,6751,1
113624,5026,1
113657,4208,1
113657,1253,3
113657,1663,1
113657,1626,3
113657,1612,2
113657,2856,2
113657,5095,1
113657,3256,2
113657,7,3
113657,501,4
113661,1895,1
113661,2917,1
113661,1510,2
113661,1432,1
113661,1900,1
113661,3518,2
113661,3581,1
113661,6564,1
113661,1411,1
113661,2046,1
113663,699,1
113663,5488,1
113663,466,1
113663,6131,3
113663,3935,2
113663,1442,3
113663,5766,2
113663,3771,1
113663,6522,1
113663,3195,1
113663,2607,1
113663,2020,1
113663,4596,2
113663,2341,2
113663,2215,1
113663,2108,2
113663,1572,1
113663,6137,1
113663,4024,2
113663,19,2
113752,57,3
113752,153,1
113752,2829,2
113752,1561,1
113752,416,2
113752,3459,2
113752,5156,2
113752,3444,1
113804,4427,1
113804,2631,2
113804,432,2
113804,2961,3
113804,936,1
113804,3156,3
113817,5703,1
113817,6438,2
113817,70,7
113817,6363,2
113817,1954,1
113817,2133,1
113904,3651,1
113904,806,1
113904,693,4
113904,6511,1
113904,4937,2
113904,2495,3
113904,274,6
113904,1280,2
113904,4003,3
113904,691,2
113904,168,3
113904,1851,3
113904,414,4
113904,657,7
113904,2727,3
113904,1796,3
113904,2128,1
113904,3948,4
113904,4456,2
113904,1207,6
113904,613,2
113904,5204,1
113904,3999,1
113944,4766,2
113944,183,2
113944,1267,2
113944,1382,3
113944,472,3
113944,2508,2
113944,1764,2
113944,263,2
113944,3948,3
113944,1860,3
113944,6752,1
113944,4921,1
113944,506,1
113955,2055,1
113955,5400,1
113955,3449,1
113955,183,4
113955,65,1
113955,5264,1
113955,357,1
113955,4113,2
113955,2506,1
113955,4122,1
113955,4434,1
113955,3706,1
113955,3675,2
113955,2293,2
113955,2133,1
113955,2964,2
113966,3570,2
113966,1589,3
113966,6191,2
113966,5314,1
113966,5464,1
113983,3068,3
113983,6338,2
113983,3512,1
113983,1475,2
113983,1883,1
113983,84,1
113983,262,1
113983,241,2
113983,3535,2
113983,2642,1
113983,456,2
114007,5106,2
114007,1171,1
114007,3604,2
114007,2569,1
114007,235,4
114007,960,1
114007,896,1
114007,6069,1
114007,1104,2
114007,2965,2
114007,2727,1
114007,2748,1
114075,581,6
114075,691,5
114075,931,1
114075,5815,2
114075,2015,1
114085,4032,1
114085,1170,2
114085,183,3
114085,5564,1
114085,5977,1
114085,2217,1
114085,6199,3
114085,3707,1
114085,6058,1
114085,1602,4
114085,2532,1
114085,2863,2
114085,2864,2
114085,1074,2
114085,3589,2
114085,2865,3
114089,2603,1
114089,5452,3
114089,440,1
114089,6637,1
114089,6515,1
114089,1273,1
114089,839,1
114178,1284,4
114178,1011,3
114178,1158,2
114178,473,2
114178,1600,1
114178,160,3
114178,3635,1
114178,218,1
114178,5697,2
114178,5034,2
114178,5314,2
114178,5883,1
114178,4196,2
114178,2378,1
114200,5343,1
114200,2483,1
114200,1441,3
114200,3623,1
114200,220,1
114200,3416,1
114200,1067,2
114200,6422,2
114216,1618,1
114216,5280,1
114216,3405,1
114216,279,3
114216,5536,1
114216,258,3
114216,3549,1
114216,440,2
114216,2416,1
114216,5240,2
114216,1667,2
114217,5237,1
114217,165,4
114217,169,4
114217,1743,1
114217,1963,2
114217,285,4
114217,352,1
114217,54,2
114217,4327,1
114258,4036,2
114258,5572,1
114258,1183,2
114258,5637,1
114258,934,2
114258,2005,1
114265,2063,2
114265,2611,1
114265,2272,1
114265,4236,2
114265,506,1
114265,3479,1
114265,1602,3
114279,3017,1
114279,5200,1
114279,6753,1
114279,5439,1
114279,209,1
114279,6632,1
114279,590,6
114279,5741,2
114279,4423,2
114279,633,1
114279,6396,1
114306,2779,1
114306,1428,3
114306,629,2
114306,3638,2
114306,1084,3
114306,1991,1
114378,4384,1
114378,6543,1
114378,974,3
114378,279,4
114378,2426,2
114414,3928,1
114414,1648,2
114414,4841,1
114414,3044,2
114414,3511,2
114414,5647,1
114414,4588,1
114414,3604,2
114414,4232,1
114414,3909,1
114414,1033,1
114414,1103,2
114414,1045,2
114414,2507,2
114414,934,3
114414,3586,4
114414,2883,1
114414,179,3
114414,6461,2
114414,1888,1
114414,433,2
114414,2563,3
114414,2110,1
114414,1768,1
114414,3854,1
114414,2839,2
114444,6244,1
114444,124,10
114444,503,3
114444,774,5
114444,1897,2
114444,1117,3
